Data_Venda,Canal_de_Venda,Local_de_Venda,PAX,Monetario_Vendido,RPK
3/18/2017,TeleVenda,Arena,2196,"79,941.30",328024
3/18/2017,TeleVenda,Ellipsis,1481,"41,409.44",83726
3/18/2017,TeleVenda,Ellipsis,340,"17,127.23",20456
3/18/2017,TeleVenda,Mindscape,1554,"62,777.70",187922
3/18/2017,Porta a Porta,Vast,1101,"29,261.79",54686
3/18/2017,TeleVenda,Vast,333,"18,267.42",15869
3/18/2017,TeleVenda,Arena,258,"14,170.17",38997
3/18/2017,Telegrafo,Arena,137,"7,503.46",19897
3/18/2017,TeleVenda,Vast,2098,"65,219.99",100460
3/18/2017,Telegrafo,Ellipsis,66,"2,509.77",3590
3/18/2017,Porta a Porta,Ellipsis,881,"24,066.71",49962
3/18/2017,Porta a Porta,Arena,1263,"52,746.24",182072
3/18/2017,Porta a Porta,Mindscape,1043,"37,108.73",121486
3/18/2017,Telegrafo,Mindscape,83,"4,168.51",10326
3/18/2017,Telegrafo,Vast,81,"3,306.81",3948
3/18/2017,TeleVenda,Mindscape,126,"8,011.69",14519
3/19/2017,TeleVenda,Arena,1896,"73,482.08",283615
3/19/2017,TeleVenda,Vast,228,"15,125.01",10931
3/19/2017,TeleVenda,Arena,187,"10,480.84",29375
3/19/2017,Telegrafo,Mindscape,88,"5,905.33",11533
3/19/2017,TeleVenda,Vast,2230,"74,911.51",106004
3/19/2017,Porta a Porta,Arena,916,"38,324.31",132375
3/19/2017,TeleVenda,Ellipsis,1558,"46,045.72",89803
3/19/2017,Telegrafo,Ellipsis,91,"6,599.47",5200
3/19/2017,Porta a Porta,Vast,948,"25,406.82",45930
3/19/2017,Telegrafo,Arena,146,"10,431.80",21254
3/19/2017,TeleVenda,Ellipsis,220,"13,545.56",14119
3/19/2017,Porta a Porta,Mindscape,828,"30,778.78",96287
3/19/2017,TeleVenda,Mindscape,112,"6,914.80",14736
3/19/2017,TeleVenda,Mindscape,1526,"66,825.49",184321
3/19/2017,Porta a Porta,Ellipsis,709,"20,058.87",40857
3/19/2017,Telegrafo,Vast,83,"5,122.48",3799
3/20/2017,TeleVenda,Vast,1283,"22,038.55",62577
3/20/2017,Porta a Porta,Vast,1113,"21,015.59",53570
3/20/2017,Telegrafo,Arena,106,"5,173.36",15507
3/20/2017,TeleVenda,Vast,85,"4,675.51",4041
3/20/2017,TeleVenda,Arena,1515,"48,890.15",225139
3/20/2017,Telegrafo,Mindscape,68,"4,107.82",8779
3/20/2017,Porta a Porta,Mindscape,794,"24,430.45",91137
3/20/2017,Porta a Porta,Arena,931,"36,317.05",133080
3/20/2017,TeleVenda,Ellipsis,1069,"20,472.16",63707
3/20/2017,TeleVenda,Arena,116,"6,373.54",17325
3/20/2017,TeleVenda,Mindscape,40,"2,086.98",5039
3/20/2017,TeleVenda,Ellipsis,84,"3,859.02",5592
3/20/2017,Porta a Porta,Ellipsis,819,"18,175.04",46250
3/20/2017,TeleVenda,Mindscape,942,"26,192.31",115193
3/20/2017,Telegrafo,Vast,77,"2,909.57",3551
3/20/2017,Telegrafo,Ellipsis,61,"2,542.55",3343
3/21/2017,Porta a Porta,Ellipsis,1113,"23,189.16",62649
3/21/2017,TeleVenda,Mindscape,38,"1,834.99",5012
3/21/2017,TeleVenda,Arena,91,"5,230.24",13685
3/21/2017,TeleVenda,Ellipsis,82,"3,432.00",5201
3/21/2017,TeleVenda,Vast,72,"3,030.24",3217
3/21/2017,TeleVenda,Arena,1332,"41,762.79",196071
3/21/2017,Porta a Porta,Mindscape,1011,"29,587.81",115064
3/21/2017,TeleVenda,Ellipsis,1124,"20,883.18",65057
3/21/2017,Porta a Porta,Vast,1423,"26,347.87",68813
3/21/2017,TeleVenda,Mindscape,898,"23,529.57",108429
3/21/2017,Telegrafo,Vast,71,"2,757.19",3386
3/21/2017,Telegrafo,Mindscape,61,"4,457.16",8025
3/21/2017,TeleVenda,Vast,1287,"21,867.94",61153
3/21/2017,Telegrafo,Ellipsis,50,"1,678.61",2527
3/21/2017,Telegrafo,Arena,89,"5,262.60",12498
3/21/2017,Porta a Porta,Arena,1101,"42,070.61",153660
3/22/2017,TeleVenda,Ellipsis,1675,"45,360.72",94520
3/22/2017,TeleVenda,Arena,172,"10,348.29",25912
3/22/2017,Telegrafo,Ellipsis,59,"3,056.91",3245
3/22/2017,Telegrafo,Mindscape,87,"4,784.66",11050
3/22/2017,TeleVenda,Ellipsis,228,"12,737.64",13450
3/22/2017,Porta a Porta,Mindscape,1091,"36,421.05",122874
3/22/2017,TeleVenda,Vast,2560,"78,748.31",122118
3/22/2017,TeleVenda,Mindscape,107,"6,606.51",12492
3/22/2017,Porta a Porta,Vast,1456,"35,231.37",69507
3/22/2017,TeleVenda,Mindscape,1732,"69,296.76",206993
3/22/2017,Telegrafo,Arena,133,"7,199.68",20192
3/22/2017,TeleVenda,Vast,250,"15,174.19",12048
3/22/2017,TeleVenda,Arena,2131,"78,672.27",318822
3/22/2017,Porta a Porta,Arena,1183,"47,868.40",169078
3/22/2017,Telegrafo,Vast,77,"4,851.59",3722
3/22/2017,Porta a Porta,Ellipsis,1083,"27,655.70",60695
3/23/2017,Telegrafo,Ellipsis,54,"1,937.19",2990
3/23/2017,TeleVenda,Mindscape,1646,"65,088.51",201523
3/23/2017,Porta a Porta,Mindscape,956,"34,631.31",114534
3/23/2017,Telegrafo,Arena,132,"6,226.12",19582
3/23/2017,Telegrafo,Mindscape,85,"5,110.53",11400
3/23/2017,Porta a Porta,Ellipsis,874,"24,187.39",49720
3/23/2017,Porta a Porta,Arena,1166,"47,617.30",168123
3/23/2017,Porta a Porta,Vast,1220,"31,625.84",59277
3/23/2017,TeleVenda,Arena,172,"9,921.20",25070
3/23/2017,TeleVenda,Ellipsis,1606,"43,826.33",92572
3/23/2017,TeleVenda,Arena,2080,"75,621.66",309701
3/23/2017,TeleVenda,Vast,2376,"72,099.84",111906
3/23/2017,Telegrafo,Vast,83,"4,324.70",4168
3/23/2017,TeleVenda,Vast,259,"14,248.89",12398
3/23/2017,TeleVenda,Mindscape,106,"7,517.79",13501
3/23/2017,TeleVenda,Ellipsis,219,"12,337.11",13597
3/24/2017,TeleVenda,Arena,192,"12,531.71",28172
3/24/2017,Porta a Porta,Ellipsis,653,"19,449.36",38251
3/24/2017,Porta a Porta,Mindscape,627,"25,370.94",74601
3/24/2017,TeleVenda,Ellipsis,1307,"39,150.87",75166
3/24/2017,TeleVenda,Ellipsis,238,"13,439.32",14085
3/24/2017,Porta a Porta,Arena,769,"33,080.30",107848
3/24/2017,Telegrafo,Ellipsis,51,"1,960.81",3161
3/24/2017,Porta a Porta,Vast,962,"26,490.58",46937
3/24/2017,TeleVenda,Mindscape,1290,"55,393.07",156337
3/24/2017,Telegrafo,Vast,67,"3,160.10",3175
3/24/2017,TeleVenda,Arena,1580,"59,478.63",227529
3/24/2017,Telegrafo,Arena,104,"5,066.77",15244
3/24/2017,Telegrafo,Mindscape,54,"2,945.98",6992
3/24/2017,TeleVenda,Vast,1951,"60,563.47",91978
3/24/2017,TeleVenda,Mindscape,103,"7,900.77",13200
3/24/2017,TeleVenda,Vast,226,"15,869.62",10860
3/25/2017,Telegrafo,Mindscape,97,"6,877.96",12397
3/25/2017,Porta a Porta,Mindscape,852,"33,638.11",100931
3/25/2017,TeleVenda,Vast,2238,"67,355.41",107192
3/25/2017,TeleVenda,Arena,2093,"75,574.99",309972
3/25/2017,Telegrafo,Vast,96,"3,850.18",4517
3/25/2017,TeleVenda,Mindscape,96,"6,632.63",11570
3/25/2017,Telegrafo,Arena,133,"8,744.80",18509
3/25/2017,Telegrafo,Ellipsis,80,"4,244.44",4340
3/25/2017,Porta a Porta,Arena,966,"40,479.99",136475
3/25/2017,Porta a Porta,Vast,1000,"27,364.52",48569
3/25/2017,TeleVenda,Ellipsis,1572,"44,068.29",91491
3/25/2017,TeleVenda,Mindscape,1670,"66,981.90",199377
3/25/2017,TeleVenda,Arena,141,"8,691.27",21194
3/25/2017,TeleVenda,Ellipsis,210,"11,547.34",12902
3/25/2017,Porta a Porta,Ellipsis,748,"22,054.23",42499
3/25/2017,TeleVenda,Vast,223,"14,455.13",10968
3/26/2017,Telegrafo,Mindscape,68,"4,656.29",8266
3/26/2017,TeleVenda,Vast,2306,"74,050.80",108665
3/26/2017,TeleVenda,Mindscape,1648,"69,188.11",193620
3/26/2017,Porta a Porta,Vast,900,"25,900.97",43324
3/26/2017,TeleVenda,Arena,2052,"77,595.26",305262
3/26/2017,Porta a Porta,Ellipsis,635,"19,056.71",36710
3/26/2017,Telegrafo,Arena,113,"5,397.26",16431
3/26/2017,TeleVenda,Mindscape,95,"6,626.09",12632
3/26/2017,Porta a Porta,Mindscape,798,"30,480.01",89970
3/26/2017,TeleVenda,Ellipsis,1561,"44,297.21",88519
3/26/2017,Telegrafo,Ellipsis,60,"3,157.88",3451
3/26/2017,Porta a Porta,Arena,815,"35,824.56",115803
3/26/2017,TeleVenda,Arena,165,"9,958.72",24497
3/26/2017,Telegrafo,Vast,67,"4,300.55",3496
3/26/2017,TeleVenda,Vast,221,"12,673.83",10571
3/26/2017,TeleVenda,Ellipsis,228,"12,739.80",13346
3/27/2017,TeleVenda,Mindscape,1238,"30,625.10",149161
3/27/2017,TeleVenda,Arena,1706,"50,484.72",248727
3/27/2017,Porta a Porta,Mindscape,599,"20,749.40",69104
3/27/2017,TeleVenda,Ellipsis,1219,"21,963.74",74142
3/27/2017,TeleVenda,Mindscape,49,"2,052.04",5881
3/27/2017,Telegrafo,Mindscape,46,"3,245.53",5934
3/27/2017,TeleVenda,Vast,127,"5,941.87",6243
3/27/2017,Telegrafo,Arena,105,"5,032.49",15077
3/27/2017,TeleVenda,Arena,101,"5,123.59",15344
3/27/2017,Porta a Porta,Ellipsis,825,"18,757.67",48183
3/27/2017,TeleVenda,Ellipsis,114,"5,158.85",6848
3/27/2017,Porta a Porta,Arena,902,"34,319.78",123012
3/27/2017,TeleVenda,Vast,1549,"23,146.27",75715
3/27/2017,Telegrafo,Vast,67,"2,943.38",3502
3/27/2017,Telegrafo,Ellipsis,55,"1,575.13",3281
3/27/2017,Porta a Porta,Vast,952,"19,174.62",47789
3/28/2017,Porta a Porta,Ellipsis,971,"22,004.50",56586
3/28/2017,TeleVenda,Mindscape,911,"22,241.52",110063
3/28/2017,Porta a Porta,Vast,1110,"22,263.07",55026
3/28/2017,Telegrafo,Ellipsis,40,"2,115.81",2177
3/28/2017,TeleVenda,Vast,1316,"21,250.35",64172
3/28/2017,Telegrafo,Arena,78,"4,594.36",11329
3/28/2017,TeleVenda,Vast,73,"3,736.32",3586
3/28/2017,Porta a Porta,Arena,999,"39,356.00",136740
3/28/2017,TeleVenda,Arena,1237,"37,501.25",177588
3/28/2017,TeleVenda,Arena,74,"3,663.08",10912
3/28/2017,Porta a Porta,Mindscape,739,"25,443.98",84826
3/28/2017,TeleVenda,Ellipsis,1051,"19,998.20",63476
3/28/2017,TeleVenda,Ellipsis,76,"2,724.14",4570
3/28/2017,TeleVenda,Mindscape,45,"2,206.60",5232
3/28/2017,Telegrafo,Vast,66,"4,156.69",2944
3/28/2017,Telegrafo,Mindscape,41,"2,485.49",4903
3/29/2017,Telegrafo,Arena,100,"5,514.48",14555
3/29/2017,Porta a Porta,Arena,1009,"43,913.35",142455
3/29/2017,Porta a Porta,Mindscape,936,"35,801.71",108269
3/29/2017,TeleVenda,Arena,193,"10,661.25",28766
3/29/2017,TeleVenda,Mindscape,1687,"70,402.73",200996
3/29/2017,TeleVenda,Ellipsis,1733,"45,388.12",99489
3/29/2017,TeleVenda,Mindscape,117,"7,891.17",15451
3/29/2017,TeleVenda,Vast,243,"14,569.70",11104
3/29/2017,TeleVenda,Arena,1892,"70,843.55",279940
3/29/2017,TeleVenda,Ellipsis,251,"13,137.09",15143
3/29/2017,Telegrafo,Ellipsis,72,"3,671.78",4170
3/29/2017,TeleVenda,Vast,2417,"70,608.98",114904
3/29/2017,Porta a Porta,Ellipsis,981,"26,325.18",54853
3/29/2017,Telegrafo,Vast,80,"4,646.24",3656
3/29/2017,Telegrafo,Mindscape,87,"6,200.63",10924
3/29/2017,Porta a Porta,Vast,1267,"33,224.38",61862
3/30/2017,TeleVenda,Ellipsis,1531,"43,256.07",86545
3/30/2017,Porta a Porta,Mindscape,920,"35,562.26",106824
3/30/2017,Porta a Porta,Arena,1017,"43,619.02",146330
3/30/2017,TeleVenda,Ellipsis,259,"13,634.33",15430
3/30/2017,TeleVenda,Arena,188,"11,087.98",27962
3/30/2017,TeleVenda,Vast,258,"16,194.45",12462
3/30/2017,TeleVenda,Arena,1883,"72,808.94",281251
3/30/2017,TeleVenda,Vast,2204,"70,027.11",107062
3/30/2017,TeleVenda,Mindscape,1591,"68,380.30",190828
3/30/2017,TeleVenda,Mindscape,121,"7,302.63",14115
3/30/2017,Telegrafo,Vast,71,"3,743.94",3695
3/30/2017,Telegrafo,Arena,113,"5,510.54",16702
3/30/2017,Porta a Porta,Ellipsis,783,"22,669.62",44626
3/30/2017,Telegrafo,Ellipsis,57,"4,008.82",2844
3/30/2017,Telegrafo,Mindscape,72,"4,678.55",8829
3/30/2017,Porta a Porta,Vast,1133,"32,145.70",56788
3/31/2017,TeleVenda,Mindscape,98,"5,859.97",12011
3/31/2017,TeleVenda,Arena,1925,"73,915.68",285221
3/31/2017,Telegrafo,Ellipsis,55,"3,514.77",3163
3/31/2017,Porta a Porta,Ellipsis,818,"22,793.00",45494
3/31/2017,Telegrafo,Arena,126,"6,607.03",18685
3/31/2017,TeleVenda,Mindscape,1569,"64,973.95",186286
3/31/2017,TeleVenda,Ellipsis,1484,"41,441.99",84414
3/31/2017,TeleVenda,Arena,193,"10,972.05",28837
3/31/2017,Porta a Porta,Vast,1084,"30,736.78",55515
3/31/2017,Porta a Porta,Arena,1006,"43,946.71",147135
3/31/2017,Porta a Porta,Mindscape,895,"34,914.48",106138
3/31/2017,Telegrafo,Vast,82,"5,256.30",3738
3/31/2017,Telegrafo,Mindscape,78,"4,631.52",10472
3/31/2017,TeleVenda,Ellipsis,235,"13,598.56",14042
3/31/2017,TeleVenda,Vast,240,"14,454.86",11012
3/31/2017,TeleVenda,Vast,2093,"64,766.34",101384
4/1/2017,TeleVenda,Vast,233,"14,963.23",11063
4/1/2017,TeleVenda,Ellipsis,1429,"41,220.54",80487
4/1/2017,TeleVenda,Mindscape,104,"6,125.41",12725
4/1/2017,Porta a Porta,Arena,1026,"44,833.77",147764
4/1/2017,TeleVenda,Vast,2173,"65,593.10",104236
4/1/2017,Telegrafo,Ellipsis,65,"2,726.19",3696
4/1/2017,TeleVenda,Ellipsis,211,"11,919.70",12365
4/1/2017,TeleVenda,Mindscape,1527,"64,818.93",184869
4/1/2017,Porta a Porta,Mindscape,950,"36,356.82",110375
4/1/2017,Telegrafo,Mindscape,67,"4,005.79",8001
4/1/2017,TeleVenda,Arena,1786,"71,455.05",267332
4/1/2017,Porta a Porta,Vast,1079,"28,486.40",54551
4/1/2017,Porta a Porta,Ellipsis,841,"23,601.00",46988
4/1/2017,TeleVenda,Arena,175,"10,270.29",26599
4/1/2017,Telegrafo,Arena,105,"5,470.41",15130
4/1/2017,Telegrafo,Vast,61,"2,911.98",3050
